time [BJD],flux,flux_err
2459774.0964797973,-0.0026225448,0.0017747354
2459774.103424353,-0.0020264387,0.0017747354
2459774.110368909,-0.0014215708,0.0017747354
2459774.117313464,0.0010277033,0.0017747354
2459774.12425802,0.00013685226,0.0017747354
2459774.1312025753,-0.0015946627,0.0017747354
2459774.138147131,-1.7344952e-05,0.0017747354
2459774.1450916864,-0.0007522702,0.0017747354
2459774.152036242,-0.0026991367,0.0017747354
2459774.1589807975,-0.003876567,0.0017747354
2459774.1659253533,-0.0009328723,0.0017747354
2459774.1728699086,-0.00072830915,0.0017747354
2459774.1798144644,0.0013935566,0.0017747354
2459774.1867590197,-0.0028396249,0.0017747354
2459774.193703575,-0.0015778542,0.0017747354
2459774.200648131,-0.004355788,0.0017747354
2459774.207592686,-0.00061649084,0.0017747354
2459774.2145372415,-0.0014494061,0.0017747354
2459774.2214817973,-0.004279077,0.0017747354
2459774.2284263526,0.00036656857,0.0017747354
2459774.235370908,0.0021432638,0.0017747354
2459774.2423154633,0.0020421743,0.0017747354
2459774.249260019,-0.003952801,0.0017747354
2459774.2562045744,-0.00042694807,0.0017747354
2459774.2631491297,0.0015610456,0.0017747354
2459774.270093685,-0.00421679,0.0017747354
2459774.2770382403,-0.0020831823,0.0017747354
2459774.2839827957,-0.0025135875,0.0017747354
2459774.290927351,9.9658966e-05,0.0017747354
2459774.297871907,0.0023920536,0.0017747354
2459774.304816462,-0.0031431913,0.0017747354
2459774.3117610174,-0.0041651726,0.0017747354
2459774.3187055727,0.0008752346,0.0017747354
2459774.325650128,-0.00025254488,0.0017747354
2459774.3325946834,0.0007379055,0.0017747354
2459774.3395392383,0.0008714199,0.0017747354
2459774.3464837936,0.00065875053,0.0017747354
2459774.353428349,0.0033392906,0.0017747354
2459774.3603729047,7.247925e-05,0.0017747354
2459774.36731746,-0.0011211634,0.0017747354
2459774.374262015,0.0007542372,0.0017747354
2459774.38120657,-0.0019369721,0.0017747354
2459774.3881511255,-0.0018797517,0.0017747354
2459774.395095681,0.0006840229,0.0017747354
2459774.4020402357,-0.0036343336,0.0017747354
2459774.408984791,-0.0013853908,0.0017747354
2459774.4159293463,-0.0009123683,0.0017747354
2459774.4228739017,-0.00077712536,0.0017747354
2459774.4298184565,0.001329422,0.0017747354
2459774.436763012,-0.0014243722,0.0017747354
2459774.443707567,-0.0026311874,0.0017747354
2459774.450652122,-0.0029155612,0.0017747354
2459774.4575966774,0.001701951,0.0017747354
2459774.464541232,0.00032234192,0.0017747354
2459774.4714857875,-0.003426373,0.0017747354
2459774.4784303424,3.4809113e-05,0.0017747354
2459774.4853748977,0.00015866756,0.0017747354
2459774.4923194526,-0.0001155138,0.0017747354
2459774.499264008,0.00043010712,0.0017747354
2459774.5062085628,0.0025321245,0.0017747354
2459774.513153118,0.00028157234,0.0017747354
2459774.520097673,-0.0029405355,0.0017747354
2459774.527042228,-0.0023360252,0.0017747354
2459774.533986783,0.0013725758,0.0017747354
2459774.540931338,-0.0016942024,0.0017747354
2459774.547875893,0.0006252527,0.0017747354
2459774.554820448,-0.0034320354,0.0017747354
2459774.561765003,0.0008175373,0.0017747354
2459774.568709558,-0.00077086687,0.0017747354
2459774.5756541127,-0.003950596,0.0017747354
2459774.5825986676,0.0021241903,0.0017747354
2459774.589543223,0.0009627342,0.0017747354
2459774.596487778,-0.0024275184,0.0017747354
2459774.6034323326,0.00089251995,0.0017747354
2459774.6103768875,-0.0016536117,0.0017747354
2459774.6173214423,-0.0032320023,0.0017747354
2459774.624265997,-0.0035258532,0.0017747354
2459774.631210552,0.0009511709,0.0017747354
2459774.638155107,0.0042146444,0.0017747354
2459774.645099662,-0.00049299,0.0017747354
2459774.6520442166,0.0017846823,0.0017747354
2459774.6589887715,-0.0010833144,0.0017747354
2459774.6659333264,-0.0016180277,0.0017747354
2459774.672877881,0.00022506714,0.0017747354
2459774.679822436,-0.0017525554,0.0017747354
2459774.686766991,0.0023088455,0.0017747354
2459774.6937115453,0.0005258322,0.0017747354
2459774.7006561,0.0005668402,0.0017747354
2459774.707600655,-0.0001718998,0.0017747354
2459774.71454521,-0.0008870363,0.0017747354
2459774.7214897648,0.0022155046,0.0017747354
2459774.728434319,-0.0037391782,0.0017747354
2459774.735378874,0.00025713444,0.0017747354
2459774.742323429,-0.0015522242,0.0017747354
2459774.7492679837,-0.0009070039,0.0017747354
2459774.756212538,-0.001346767,0.0017747354
2459774.763157093,0.0016543865,0.0017747354
2459774.770101648,-0.00015705824,0.0017747354
2459774.777046202,0.0007610321,0.0017747354
2459774.783990757,-0.0007137656,0.0017747354
2459774.7909353115,-0.0010026097,0.0017747354
2459774.7978798663,-0.0017533898,0.0017747354
2459774.8048244207,-0.000788033,0.0017747354
2459774.8117689756,-0.0023599863,0.0017747354
2459774.81871353,0.0026032925,0.0017747354
2459774.8256580844,0.0029593706,0.0017747354
2459774.832602639,-0.0021967888,0.0017747354
2459774.8395471936,-0.0006671548,0.0017747354
2459774.846491748,0.0019216537,0.0017747354
2459774.853436303,6.9737434e-05,0.0017747354
2459774.8603808573,-0.0014211535,0.0017747354
2459774.8673254116,0.00030899048,0.0017747354
2459774.874269966,-0.00243932,0.0017747354
2459774.881214521,-0.0024713874,0.0017747354
2459774.8881590753,-0.00036782026,0.0017747354
2459774.8951036297,-1.7166138e-05,0.0017747354
2459774.902048184,-0.002508521,0.0017747354
2459774.9089927385,-0.0005093813,0.0017747354
2459774.915937293,-0.0030959845,0.0017747354
2459774.9228818472,0.0013508797,0.0017747354
2459774.9298264016,0.0034091473,0.0017747354
2459774.936770956,-0.0010424852,0.0017747354
2459774.9437155104,-0.0038087964,0.0017747354
2459774.950660065,-0.002229035,0.0017747354
2459774.957604619,-0.0005891323,0.0017747354
2459774.9645491736,0.0014175177,0.0017747354
2459774.971493728,-0.0033954382,0.0017747354
2459774.9784382824,-0.0017654896,0.0017747354
2459774.985382837,-0.0020746589,0.0017747354
2459774.992327391,0.00040209293,0.0017747354
2459774.9992719456,0.0035424232,0.0017747354
2459775.0062164995,0.0007531643,0.0017747354
2459775.013161054,0.0013024807,0.0017747354
2459775.0201056083,-0.002803266,0.0017747354
2459775.0270501627,0.0009690523,0.0017747354
2459775.0339947166,-0.0013878942,0.0017747354
2459775.040939271,-0.0009082556,0.0017747354
2459775.0478838254,-0.00069749355,0.0017747354
2459775.0548283793,0.0010598898,0.0017747354
2459775.0617729337,-0.001962006,0.0017747354
2459775.0687174876,0.00044941902,0.0017747354
2459775.075662042,0.0036047697,0.0017747354
2459775.082606596,-0.0031512976,0.0017747354
2459775.0895511503,0.0012096167,0.0017747354
2459775.0964957043,-4.5239925e-05,0.0017747354
2459775.1034402587,-0.000109910965,0.0017747354
2459775.1103848126,-0.0018146038,0.0017747354
2459775.117329367,-0.0039314628,0.0017747354
2459775.124273921,0.0012999773,0.0017747354
2459775.1312184753,-0.004575193,0.0017747354
2459775.138163029,0.0011482239,0.0017747354
2459775.145107583,0.00058829784,0.0017747354
2459775.1520521375,0.0005520582,0.0017747354
2459775.1589966915,-0.0005043745,0.0017747354
2459775.1659412454,-0.0006532669,0.0017747354
2459775.1728857993,-0.0017244816,0.0017747354
2459775.1798303537,-0.00097095966,0.0017747354
2459775.1867749076,0.001142025,0.0017747354
2459775.1937194616,-0.002945125,0.0017747354
2459775.2006640155,-0.0029032826,0.0017747354
2459775.2076085694,-0.0020741224,0.0017747354
2459775.2145531233,-0.00045210123,0.0017747354
2459775.2214976773,-0.0019925237,0.0017747354
2459775.228442231,-0.0031276345,0.0017747354
2459775.235386785,-0.0033929944,0.0017747354
2459775.242331339,-0.0025978088,0.0017747354
2459775.249275893,-5.2273273e-05,0.0017747354
2459775.256220447,-0.0005107522,0.0017747354
2459775.263165001,-0.0038449764,0.0017747354
2459775.2701095548,-0.0011610985,0.0017747354
2459775.277054108,-0.0059193373,0.0017747354
2459775.283998662,-0.0018923879,0.0017747354
2459775.290943216,-0.0028324723,0.0017747354
2459775.29788777,-0.00362283,0.0017747354
2459775.3048323235,-0.004163265,0.0017747354
2459775.3117768774,-0.0029829144,0.0017747354
2459775.3187214313,2.026558e-05,0.0017747354
2459775.3256659852,-0.0005156398,0.0017747354
2459775.3326105387,-0.00487566,0.0017747354
2459775.3395550926,-0.003268063,0.0017747354
2459775.346499646,-0.004903555,0.0017747354
2459775.3534442,-0.0035748482,0.0017747354
2459775.3603887535,-0.0009753704,0.0017747354
2459775.3673333074,-0.0042310953,0.0017747354
2459775.374277861,-0.004656613,0.0017747354
2459775.381222415,-0.0008466244,0.0017747354
2459775.3881669682,-0.0014089346,0.0017747354
2459775.395111522,-0.0026707053,0.0017747354
2459775.4020560756,-0.0029079318,0.0017747354
2459775.409000629,-0.0021096468,0.0017747354
2459775.415945183,-0.003156662,0.0017747354
2459775.4228897365,-0.00044995546,0.0017747354
2459775.42983429,-0.0062303543,0.0017747354
2459775.436778844,-0.000982821,0.0017747354
2459775.4437233973,-0.0014081001,0.0017747354
2459775.450667951,-0.003569007,0.0017747354
2459775.4576125043,-0.0046038628,0.0017747354
2459775.4645570577,0.00037145615,0.0017747354
2459775.4715016116,-0.0048648715,0.0017747354
2459775.478446165,-0.0054051876,0.0017747354
2459775.4853907186,-0.004078269,0.0017747354
2459775.492335272,-0.0025024414,0.0017747354
2459775.4992798255,-0.0046860576,0.0017747354
2459775.506224379,-0.0031621456,0.0017747354
2459775.5131689324,-0.006461978,0.0017747354
2459775.520113486,-0.004369974,0.0017747354
2459775.5270580393,-0.0051210523,0.0017747354
2459775.534002593,-0.0029909015,0.0017747354
2459775.5409471462,-0.0036867857,0.0017747354
2459775.5478916997,-0.0024668574,0.0017747354
2459775.554836253,-0.0052016377,0.0017747354
2459775.561780806,-0.0016639233,0.0017747354
2459775.5687253596,-0.0015995502,0.0017747354
2459775.575669913,-0.0003785491,0.0017747354
2459775.5826144665,-0.0012978315,0.0017747354
2459775.5895590195,-0.0048322678,0.0017747354
2459775.596503573,-0.0050846934,0.0017747354
2459775.6034481265,-0.002224505,0.0017747354
2459775.6103926795,-0.003597796,0.0017747354
2459775.617337233,-0.002070129,0.0017747354
2459775.624281786,-0.004262805,0.0017747354
2459775.6312263394,-0.005122781,0.0017747354
2459775.638170893,-0.003403008,0.0017747354
2459775.645115446,-0.002813995,0.0017747354
2459775.652059999,-0.0056264997,0.0017747354
2459775.6590045523,-0.0048539042,0.0017747354
2459775.6659491053,-0.0031558275,0.0017747354
2459775.6728936587,-0.0015189648,0.0017747354
2459775.6798382117,-0.005199313,0.0017747354
2459775.6867827647,-0.0036449432,0.0017747354
2459775.693727318,-0.0028392076,0.0017747354
2459775.700671871,-0.005040109,0.0017747354
2459775.707616424,-0.0050852895,0.0017747354
2459775.714560977,-0.0022397041,0.0017747354
2459775.7215055306,-0.0041049123,0.0017747354
2459775.7284500836,-0.001471281,0.0017747354
2459775.7353946366,-0.0023559928,0.0017747354
2459775.7423391896,-0.0028876066,0.0017747354
2459775.7492837426,-0.004812062,0.0017747354
2459775.7562282956,0.0034161806,0.0017747354
2459775.7631728486,-0.0063344836,0.0017747354
2459775.7701174016,-0.00032132864,0.0017747354
2459775.7770619546,-0.0037800074,0.0017747354
2459775.7840065076,-0.006242633,0.0017747354
2459775.7909510606,-0.004559934,0.0017747354
2459775.7978956136,-0.0012478232,0.0017747354
2459775.8048401666,-0.0034768581,0.0017747354
2459775.8117847196,-0.0023006797,0.0017747354
2459775.8187292726,-0.0050454736,0.0017747354
2459775.8256738256,-0.0049937963,0.0017747354
2459775.832618378,-0.0016049743,0.0017747354
2459775.839562931,-0.0042579174,0.0017747354
2459775.846507484,-0.002867639,0.0017747354
2459775.853452037,-0.006575346,0.0017747354
2459775.8603965896,-0.00940311,0.0017747354
2459775.8673411426,-0.003978908,0.0017747354
2459775.8742856956,-0.0026506186,0.0017747354
2459775.8812302486,-0.0038775802,0.0017747354
2459775.888174801,-0.0019311905,0.0017747354
2459775.895119354,-0.0021241903,0.0017747354
2459775.9020639067,-0.00365901,0.0017747354
2459775.9090084597,-0.0054652095,0.0017747354
2459775.915953012,-0.0018500686,0.0017747354
2459775.922897565,-0.0005514622,0.0017747354
2459775.9298421177,-0.005014658,0.0017747354
2459775.9367866707,-0.0022935271,0.0017747354
2459775.9437312232,-0.006577432,0.0017747354
2459775.9506757758,-0.009491265,0.0017747354
2459775.9576203288,-0.010145605,0.0017747354
2459775.9645648813,-0.010694563,0.0017747354
2459775.971509434,-0.008291185,0.0017747354
2459775.978453987,-0.011001766,0.0017747354
2459775.9853985393,-0.005487323,0.0017747354
2459775.992343092,-0.011298001,0.0017747354
2459775.9992876444,-0.013484836,0.0017747354
2459776.006232197,-0.01245302,0.0017747354
2459776.0131767495,-0.00874424,0.0017747354
2459776.020121302,-0.011885941,0.0017747354
2459776.027065855,-0.007678807,0.0017747354
2459776.0340104075,-0.009561062,0.0017747354
2459776.04095496,-0.010046005,0.0017747354
2459776.0478995126,-0.008455634,0.0017747354
2459776.0826222748,-0.00595665,0.0017747354
2459776.0895668273,-0.009780943,0.0017747354
2459776.09651138,-0.0072380304,0.0017747354
2459776.103455932,-0.00787437,0.0017747354
2459776.1104004844,-0.005670786,0.0017747354
2459776.117345037,-0.007875085,0.0017747354
2459776.124289592,-0.006810248,0.0017747354
2459776.1312341443,-0.0061979294,0.0017747354
2459776.1381786964,-0.007427752,0.0017747354
2459776.145123249,-0.0053827763,0.0017747354
2459776.152067801,-0.0062223673,0.0017747354
2459776.1590123535,-0.008643448,0.0017747354
2459776.1659569056,-0.0070358515,0.0017747354
2459776.172901458,-0.008368492,0.0017747354
2459776.17984601,-0.0059573054,0.0017747354
2459776.1867905627,-0.0026081204,0.0017747354
2459776.1937351148,-0.007116616,0.0017747354
2459776.2006796673,-0.008852243,0.0017747354
2459776.2076242194,-0.009271085,0.0017747354
2459776.2145687714,-0.006987989,0.0017747354
2459776.221513324,-0.0034038424,0.0017747354
2459776.228457876,-0.00866437,0.0017747354
2459776.235402428,-0.010573149,0.0017747354
2459776.2423469806,-0.0067142844,0.0017747354
2459776.2492915327,-0.0075577497,0.0017747354
2459776.2562360847,-0.007030487,0.0017747354
2459776.2631806373,-0.0060184,0.0017747354
2459776.2701251893,-0.0050519705,0.0017747354
2459776.2770697414,-0.008907914,0.0017747354
2459776.2840142935,-0.0040048957,0.0017747354
2459776.2909588455,-0.005286634,0.0017747354
2459776.2979033976,-0.0044287443,0.0017747354
2459776.3048479497,-0.007445395,0.0017747354
2459776.3117925017,-0.0030189753,0.0017747354
2459776.318737054,-0.0076541305,0.0017747354
2459776.325681606,-0.0031722188,0.0017747354
2459776.332626158,-0.005457163,0.0017747354
2459776.33957071,-0.006015539,0.0017747354
2459776.3465152616,-0.0035091639,0.0017747354
2459776.3534598136,-0.0040276647,0.0017747354
2459776.3604043657,0.00019216537,0.0017747354
2459776.3673489178,-0.0030394793,0.0017747354
2459776.37429347,-0.0017169118,0.0017747354
2459776.3812380214,0.0005002022,0.0017747354
2459776.3881825735,-0.0012705326,0.0017747354
2459776.3951271256,-0.0014491081,0.0017747354
2459776.402071677,0.004012227,0.0017747354
2459776.409016229,0.00069367886,0.0017747354
2459776.415960781,-0.00023907423,0.0017747354
2459776.422905333,-0.002080202,0.0017747354
2459776.4298498845,0.0056973696,0.0017747354
2459776.4367944365,-0.0014089346,0.0017747354
2459776.443738988,-0.00063711405,0.0017747354
2459776.45068354,-0.0027236342,0.0017747354
2459776.457628092,0.00029218197,0.0017747354
2459776.464572644,0.00060236454,0.0017747354
2459776.4715171955,0.0012873411,0.0017747354
2459776.478461747,0.0026808977,0.0017747354
2459776.485406299,-0.0005941987,0.0017747354
2459776.4923508507,0.0029946566,0.0017747354
2459776.4992954023,-0.0012035966,0.0017747354
2459776.506239954,0.00075650215,0.0017747354
2459776.513184506,-0.00010025501,0.0017747354
2459776.5201290576,-0.0039046407,0.0017747354
2459776.527073609,-0.00023907423,0.0017747354
2459776.534018161,-9.775162e-06,0.0017747354
2459776.5409627124,-0.00051152706,0.0017747354
2459776.547907264,-0.0010491014,0.0017747354
2459776.5548518156,0.0006557703,0.0017747354
2459776.561796367,0.0010532141,0.0017747354
2459776.5687409188,0.00068223476,0.0017747354
2459776.5756854704,0.0029759407,0.0017747354
2459776.582630022,-0.001329422,0.0017747354
2459776.5895745736,-0.0002899766,0.0017747354
2459776.596519125,-2.1755695e-05,0.0017747354
2459776.6034636768,0.0015187263,0.0017747354
2459776.6104082284,-0.00043159723,0.0017747354
2459776.6173527795,0.00068461895,0.0017747354
2459776.624297331,-4.5359135e-05,0.0017747354
2459776.6312418827,0.0011447668,0.0017747354
2459776.6381864343,-0.0010651946,0.0017747354
2459776.645130986,0.0027068853,0.0017747354
2459776.652075537,-0.001842916,0.0017747354
2459776.6590200886,0.00040268898,0.0017747354
2459776.66596464,0.0007275343,0.0017747354
2459776.6729091913,-0.0013485551,0.0017747354
2459776.679853743,0.003313899,0.0017747354
2459776.686798294,0.001304388,0.0017747354
2459776.6937428457,0.0013825893,0.0017747354
2459776.700687397,0.00042533875,0.0017747354
2459776.7076319484,0.0006301403,0.0017747354
2459776.7145764995,-0.0032361746,0.0017747354
2459776.721521051,-0.0030363202,0.0017747354
2459776.7284656023,0.0012530088,0.0017747354
2459776.7354101534,-0.001296699,0.0017747354
2459776.742354705,0.002054572,0.0017747354
2459776.749299256,3.2305717e-05,0.0017747354
2459776.7562438073,0.00015509129,0.0017747354
2459776.763188359,-0.0016127825,0.0017747354
2459776.77013291,0.0012164116,0.0017747354
2459776.777077461,0.00030076504,0.0017747354
2459776.7840220123,0.0012942553,0.0017747354
2459776.7909665634,-0.0018113852,0.0017747354
2459776.7979111145,0.0009326935,0.0017747354
2459776.8048556657,-0.0011764765,0.0017747354
2459776.811800217,0.0029569864,0.0017747354
2459776.818744768,2.2172928e-05,0.0017747354
2459776.825689319,0.00264287,0.0017747354
2459776.83263387,-0.0028163195,0.0017747354
2459776.8395784213,-0.0005849004,0.0017747354
2459776.8465229725,-0.002445817,0.0017747354
2459776.8534675236,-0.004760742,0.0017747354
2459776.8604120747,0.0018383265,0.0017747354
2459776.867356626,0.001364708,0.0017747354
2459776.874301177,0.0014719963,0.0017747354
2459776.881245728,-5.567074e-05,0.0017747354
2459776.888190279,-0.0026705265,0.0017747354
2459776.89513483,0.0016595125,0.0017747354
2459776.902079381,0.0021954775,0.0017747354
2459776.9090239317,-0.00090175867,0.0017747354
2459776.915968483,0.0001924038,0.0017747354
2459776.922913034,0.0031852722,0.0017747354
2459776.9298575846,-0.0022554398,0.0017747354
2459776.936802136,0.0019586086,0.0017747354
2459776.9437466864,0.0017547607,0.0017747354
2459776.9506912376,-0.0006891489,0.0017747354
2459776.9576357882,-0.0009036064,0.0017747354
2459776.9645803394,0.0004631281,0.0017747354
2459776.97152489,-0.00014966726,0.0017747354
2459776.978469441,0.001665473,0.0017747354
2459776.985413992,0.002339363,0.0017747354
2459776.992358543,-0.0031881928,0.0017747354
2459776.9993030936,0.00046145916,0.0017747354
2459777.0062476443,0.00216496,0.0017747354
2459777.0131921954,-0.0014430285,0.0017747354
2459777.020136746,1.1920929e-05,0.0017747354
2459777.027081297,0.0019125938,0.0017747354
2459777.034025848,0.0007030964,0.0017747354
2459777.0409703986,0.000993967,0.0017747354
2459777.0479149492,0.002435565,0.0017747354
2459777.0548595,0.0016312599,0.0017747354
2459777.0618040506,-4.1663647e-05,0.0017747354
2459777.0687486012,0.004585743,0.0017747354
2459777.075693152,0.0023243427,0.0017747354
2459777.0826377026,-0.0013178587,0.0017747354
2459777.0895822532,0.0024876595,0.0017747354
2459777.096526804,0.0010290146,0.0017747354
2459777.1034713546,0.0008467436,0.0017747354
2459777.1104159052,0.001201272,0.0017747354
2459777.117360456,-0.0012760758,0.0017747354
2459777.1243050066,-0.0012667179,0.0017747354
2459777.1312495572,-0.00096935034,0.0017747354
2459777.138194108,0.0010892153,0.0017747354
2459777.145138658,-0.0008767247,0.0017747354
2459777.152083209,0.0014406443,0.0017747354
2459777.1590277595,-0.0013081431,0.0017747354
2459777.16597231,0.0008829832,0.0017747354
2459777.1729168603,-0.0013048053,0.0017747354
2459777.179861411,0.002961278,0.0017747354
2459777.186805961,0.002828598,0.0017747354
2459777.193750512,0.00368464,0.0017747354
2459777.2006950625,0.002143383,0.0017747354
2459777.2076396127,0.0029667616,0.0017747354
2459777.2145841634,0.00038576126,0.0017747354
2459777.2215287136,0.0017359257,0.0017747354
2459777.2284732643,-0.0017258525,0.0017747354
2459777.2354178145,-0.00011664629,0.0017747354
2459777.242362365,-0.0004888177,0.0017747354
2459777.2493069153,8.738041e-05,0.0017747354
2459777.2562514655,0.0029668808,0.0017747354
2459777.263196016,0.0021203756,0.0017747354
2459777.2701405664,0.00048351288,0.0017747354
2459777.2770851166,0.0026820898,0.0017747354
2459777.2840296673,-0.0010788441,0.0017747354
2459777.2909742175,-0.0018814206,0.0017747354
2459777.2979187677,0.00052058697,0.0017747354
2459777.304863318,0.0013225079,0.0017747354
2459777.311807868,0.0020192862,0.0017747354
2459777.3187524183,0.00452137,0.0017747354
2459777.325696969,0.003962755,0.0017747354
2459777.332641519,-0.0015331507,0.0017747354
2459777.3395860693,0.00053822994,0.0017747354
2459777.3465306195,0.0029052496,0.0017747354
2459777.3534751697,0.0032892227,0.0017747354
2459777.36041972,-0.0013827682,0.0017747354
2459777.36736427,0.0005247593,0.0017747354
2459777.3743088203,0.0013674498,0.0017747354
2459777.38125337,0.0006906986,0.0017747354
2459777.3881979208,0.0025699139,0.0017747354
2459777.395142471,0.0012581348,0.0017747354
2459777.4020870207,0.0020917654,0.0017747354
2459777.409031571,0.0034763813,0.0017747354
2459777.415976121,0.00051760674,0.0017747354
2459777.4229206713,-0.0024009347,0.0017747354
2459777.429865221,0.002557516,0.0017747354
2459777.436809771,-0.0011723638,0.0017747354
2459777.4437543214,0.0038180351,0.0017747354
2459777.450698871,0.0030622482,0.0017747354
2459777.4576434214,0.002178073,0.0017747354
2459777.4645879716,0.0024451017,0.0017747354
2459777.4715325213,0.0031731129,0.0017747354
2459777.4784770715,0.0024254322,0.0017747354
2459777.4854216212,-0.0026524067,0.0017747354
2459777.4923661714,0.0065973997,0.0017747354
2459777.499310721,0.0011219978,0.0017747354
2459777.5062552714,0.0012584925,0.0017747354
2459777.513199821,-0.0010132194,0.0017747354
2459777.520144371,-0.00022268295,0.0017747354
2459777.527088921,0.0016947985,0.0017747354
2459777.534033471,0.0027151108,0.0017747354
2459777.5409780205,0.0019388199,0.0017747354
2459777.5479225707,0.0009533167,0.0017747354
2459777.5548671205,0.006030917,0.0017747354
2459777.56181167,-0.00023192167,0.0017747354
2459777.56875622,0.002184987,0.0017747354
2459777.57570077,-0.0024234056,0.0017747354
2459777.58264532,0.002097845,0.0017747354
2459777.5895898696,-0.0027854443,0.0017747354
2459777.5965344193,0.0023561716,0.0017747354
2459777.603478969,-0.0020514727,0.0017747354
2459777.610423519,0.00012505054,0.0017747354
2459777.6173680685,-0.002338767,0.0017747354
2459777.6243126183,-0.00055104494,0.0017747354
2459777.631257168,0.004245639,0.0017747354
2459777.6382017178,0.0029178858,0.0017747354
2459777.6451462675,-0.0023420453,0.0017747354
2459777.652090817,-0.0007992983,0.0017747354
2459777.659035367,0.002739668,0.0017747354
2459777.665979916,0.00119102,0.0017747354
2459777.672924466,-0.0040249825,0.0017747354
2459777.6798690157,0.002471447,0.0017747354
2459777.6868135654,0.006651759,0.0017747354
2459777.693758115,0.00062549114,0.0017747354
2459777.7007026644,-0.0027822256,0.0017747354
2459777.707647214,0.00049841404,0.0017747354
2459777.714591764,-6.425381e-05,0.0017747354
2459777.721536313,-0.0034643412,0.0017747354
2459777.728480863,0.0022833347,0.0017747354
2459777.7354254127,-0.0030289888,0.0017747354
2459777.742369962,0.0012823343,0.0017747354
2459777.7493145117,0.0021122694,0.0017747354
2459777.756259061,-0.0023706555,0.0017747354
2459777.7632036107,-0.0017041564,0.0017747354
2459777.7701481604,0.0008378029,0.0017747354
2459777.7770927097,0.0035790205,0.0017747354
2459777.7840372594,0.0024411678,0.0017747354
2459777.7909818087,0.0021578074,0.0017747354
2459777.797926358,0.0005578995,0.0017747354
2459777.8048709077,-0.0008624196,0.0017747354
2459777.811815457,-0.0025594234,0.0017747354
2459777.818760006,0.000600934,0.0017747354
2459777.8257045555,-0.0024573207,0.0017747354
2459777.832649105,0.0019699335,0.0017747354
2459777.8395936545,0.00065743923,0.0017747354
2459777.846538204,-0.0019862056,0.0017747354
2459777.853482753,0.0026260614,0.0017747354
2459777.8604273023,7.8201294e-05,0.0017747354
2459777.867371852,-8.612871e-05,0.0017747354
2459777.8743164013,-0.00167799,0.0017747354
2459777.8812609506,-0.002365172,0.0017747354
2459777.8882055,-0.00052160025,0.0017747354
2459777.895150049,0.0015723705,0.0017747354
2459777.9020945984,-0.001045227,0.0017747354
2459777.9090391477,-0.00072681904,0.0017747354
2459777.915983697,0.0015435219,0.0017747354
2459777.922928246,0.0026642084,0.0017747354
2459777.9298727955,0.0016372204,0.0017747354
2459777.9368173443,-0.0009818673,0.0017747354
2459777.9437618935,-0.0013925433,0.0017747354
2459777.950706443,0.0003746748,0.0017747354
2459777.957650992,0.0031696558,0.0017747354
2459777.9645955414,-0.0018016696,0.0017747354
2459777.97154009,0.0029330254,0.0017747354
2459777.9784846394,0.0017228127,0.0017747354
2459777.9854291887,0.0013067722,0.0017747354
2459777.992373738,0.0024006367,0.0017747354
2459777.999318287,-0.0004888177,0.0017747354
2459778.006262836,-0.0011454225,0.0017747354
2459778.013207385,0.002568841,0.0017747354
2459778.020151934,0.003463626,0.0017747354
2459778.0270964834,0.0027542114,0.0017747354
2459778.034041032,0.0049648285,0.0017747354
2459778.0409855815,-0.00062805414,0.0017747354
2459778.0479301303,5.2928925e-05,0.0017747354
2459778.0548746795,0.0015519857,0.0017747354
2459778.0618192283,-0.0006940961,0.0017747354
2459778.068763777,0.0006468296,0.0017747354
2459778.0757083264,0.0013921261,0.0017747354
2459778.082652875,0.0011560917,0.0017747354
2459778.089597424,-9.268522e-05,0.0017747354
2459778.0965419733,0.0008714199,0.0017747354
2459778.103486522,0.0026631355,0.0017747354
2459778.110431071,-0.0009964108,0.0017747354
2459778.11737562,0.00085926056,0.0017747354
2459778.124320169,0.00091409683,0.0017747354
2459778.131264718,0.0030174255,0.0017747354
2459778.138209267,-0.0033182502,0.0017747354
2459778.145153816,0.0036177635,0.0017747354
2459778.1520983647,0.0030281544,0.0017747354
2459778.1590429135,0.0018943548,0.0017747354
2459778.1659874623,0.0022560358,0.0017747354
2459778.172932011,-0.00049996376,0.0017747354
2459778.17987656,0.0017249584,0.0017747354
2459778.1868211087,0.0002516508,0.0017747354
2459778.1937656575,0.0018928051,0.0017747354
2459778.2007102063,0.004259944,0.0017747354
2459778.207654755,0.0012376308,0.0017747354
2459778.214599304,0.0006200075,0.0017747354
2459778.2215438527,0.0032969713,0.0017747354
2459778.2284884015,0.0017665625,0.0017747354
2459778.2354329503,0.0016298294,0.0017747354
2459778.2423774987,-0.0015178919,0.0017747354
2459778.2493220475,-0.00078070164,0.0017747354
2459778.2562665963,0.0004451275,0.0017747354
2459778.263211145,-0.0016554594,0.0017747354
2459778.2701556934,0.001085043,0.0017747354
2459778.277100242,0.0011667013,0.0017747354
2459778.284044791,-0.0007352233,0.0017747354
2459778.2909893394,0.0005918741,0.0017747354
2459778.297933888,-0.0020771623,0.0017747354
2459778.304878437,0.0009584427,0.0017747354
2459778.3118229853,0.0042290688,0.0017747354
2459778.318767534,-0.000629127,0.0017747354
2459778.3257120824,0.0024825335,0.0017747354
2459778.3326566312,0.003183961,0.0017747354
2459778.3396011796,-0.0037406683,0.0017747354
2459778.3465457284,0.0007069111,0.0017747354
