,time,yerr,mask,method marginalized,local,polyAM,GP,CoFiAM
59,2459775.949722575,0.004738609414519793,True,-0.012844330373093682,-0.01284433010721353,-0.012844330638973833,-0.01278684266110941,-0.15949607532896193
60,2459775.951528149,0.00473863056238733,True,-0.0117140767676297,-0.011714076493558712,-0.011714077041700688,-0.011653499914517695,-0.16282406853591957
61,2459775.953333721,0.004738654741183067,True,-0.007628873679575099,-0.0076288733964530175,-0.00762887396269718,-0.0075649475744048456,-0.16362726996202304
62,2459775.955139285,0.004738683204632598,True,0.0007993144320173062,0.0007993147255282995,0.0007993141385063129,0.0008669711784721201,-0.16077995540279655
63,2459775.956944858,0.004738704073769933,True,-0.008230479637637733,-0.008230479338863561,-0.008230479936411905,-0.008160213341590006,-0.1725265697850592
64,2459775.95875042,0.004738737128461588,True,0.0007470663358709606,0.0007470666453313068,0.0007470660264106144,0.0008212783897869613,-0.16920603285705982
65,2459775.960544413,0.004738762343274582,True,-0.005359950577805361,-0.00535995026235192,-0.0053599508932588025,-0.005282864273457144,-0.17835235980351483
66,2459775.962349987,0.004738790547648314,True,-0.009236095993433835,-0.009236095671309341,-0.009236096315558329,-0.009155916631115368,-0.1856002815227379
67,2459775.964155559,0.00473882279070994,True,-0.009884911511994832,-0.00988491118218704,-0.009884911841802624,-0.00980133627969526,-0.1901365531634971
68,2459775.965972692,0.004738856784834286,True,-0.010911505861210813,-0.010911505523809262,-0.010911506198612364,-0.010824493717537687,-0.19496059188971282
69,2459775.967766695,0.004738894014589237,True,-0.010026481756621741,-0.010026481411077759,-0.010026482102165724,-0.009935854959712387,-0.19813851326414234
70,2459775.969572258,0.004738938831816972,True,-0.004197848386680414,-0.004197848031165297,-0.004197848742195531,-0.0041030528826248025,-0.19732524114678685
71,2459775.97137783,0.004738986397027254,True,0.0012981229313926423,0.0012981232968494183,0.0012981225659358664,0.0013971510179182633,-0.1967861487568946
72,2459775.973194973,0.004739018409515569,True,-0.00880488060310175,-0.008804880233383772,-0.008804880972819729,-0.008703102914197958,-0.20872906438824534
73,2459775.974988966,0.004739065050643783,True,-0.00762630686622906,-0.007626306488215717,-0.007626307244242403,-0.007520651066554085,-0.2115456318610628
74,2459775.976806109,0.004739120894486104,True,-0.0021279801098110784,-0.0021279797217030882,-0.0021279804979190686,-0.0020178604765483943,-0.2109672514516211
75,2459775.978611671,0.004739159888112822,True,-0.009933649322539762,-0.009933648929581596,-0.009933649715497928,-0.009820517113843352,-0.22083986325711624
76,2459775.980417245,0.004739210258965874,True,-0.011174238545840265,-0.011174238145499338,-0.011174238946181192,-0.011057329597214505,-0.22547683732505042
77,2459775.982222807,0.004739275452177161,True,-0.005062456285581718,-0.005062455874843219,-0.005062456696320217,-0.0049408331788020066,-0.22433789528625525
78,2459775.984028379,0.0047393347903629795,True,-0.004289400401734811,-0.004289399982749131,-0.00428940082072049,-0.004163639987078915,-0.22735181516543834
79,2459775.985833952,0.004739381095090825,True,-0.01160311632732125,-0.011603115903544015,-0.011603116751098486,-0.011474219532025765,-0.23658334262274416
80,2459775.987639515,0.004739457964516071,True,-0.004630301042684304,-0.004630300607993965,-0.004630301477374643,-0.004496359610681955,-0.23474546684778408
81,2459775.989445088,0.004739505433484699,True,-0.012980253050763946,-0.012980252611864196,-0.012980253489663696,-0.012843289141318381,-0.24465026720794059
82,2459775.991262231,0.0047395954608554485,True,-0.003621814307923521,-0.0036218138568819835,-0.0036218147589650584,-0.0034792939911091336,-0.240996276433456
83,2459775.993067793,0.004739652918415194,True,-0.009319587671278273,-0.009319587214932867,-0.00931958812762368,-0.009173631610535637,-0.2487700932958774
84,2459775.994873366,0.004739731413487166,True,-0.007520411642858771,-0.007520411177788011,-0.0075204121079295305,-0.007369888507370859,-0.2508138804320237
85,2459775.996678928,0.004739821973621771,True,-0.002663165555629343,-0.002663165080348251,-0.0026631660309104355,-0.0025075396982638942,-0.25054073776032626
86,2459775.998484501,0.00473989028439391,True,-0.006822140445420899,-0.00682213996422143,-0.006822140926620368,-0.0066627735359059415,-0.2570145398696544
87,2459776.000301644,0.004739989859637095,True,-0.0017227689749870767,-0.001722768483326198,-0.0017227694666479554,-0.0015581008904042015,-0.25655619550631825
88,2459776.002095636,0.004740052345803019,True,-0.008954857579303865,-0.00895485708337418,-0.008954858075233552,-0.008786948252126447,-0.2652020971644242
89,2459776.003901209,0.004740154625226928,True,-0.005093364555990909,-0.0050933640502178745,-0.005093365061763944,-0.004920280706064317,-0.2656033348995245
90,2459776.005718351,0.004740225820269924,True,-0.011122472283613682,-0.01112247177299297,-0.011122472794234395,-0.010945875947412587,-0.2732897501214736
91,2459776.007547064,0.004740341744144453,True,-0.00596861347925165,-0.005968612957966135,-0.005968614000537165,-0.005786442661656066,-0.2727463958911964
92,2459776.011158199,0.004740504672406106,True,-0.015035906299066537,-0.015035905766879076,-0.015035906831253998,-0.014846177122624704,-0.2856435076224927
93,2459776.012963772,0.004740631324289149,True,-0.009926376874428766,-0.00992637633161264,-0.009926377417244892,-0.009730973921148967,-0.28504416419136425
94,2459776.014769334,0.0047407337990195515,True,-0.011177152099402454,-0.011177151549415343,-0.011177152649389566,-0.010977276194793162,-0.28902268861337976
95,2459776.016574907,0.004740804854000443,True,-0.019448806987492684,-0.019448806434316013,-0.019448807540669355,-0.01924588740209654,-0.297993156060246
