koi #	TTV amplitude (mins)	BIC score (>10 = strong evidence)		
2109.01	16.609626041489694	28.41
2111.02	11.556366875192525	21.98
2113.01	19.122531426527715	36.160000000000004
2113.02	13.585917554712456	12.13
2114.01	11.214969694195144	28.92
2115.01	10.160663937362141	1.87
2117.01	22.285811153599173	40.33
2120.01	15.489365466206015	45.07
2122.01	16.148668755112045	1.06
2123.01	28.639038447444626	80.65
2124.01	36.262023184810566	36.15
2125.01	27.630300764054684	21.
2126.01	14.460102060666209	17.43
2128.01	12.106094163942238	4.71
2129.01	26.62719686539816	33.660000000000004
2130.01	35.23805796967772	27.23
2131.01	20.03757726050354	6.97
2132.01	28.945885026125662	7.09
2133.01	54.13009708383171	345.81
2134.01	10.919933369517667	1.07
2135.01	11.417562316293491	5.2
2135.02	84.86777491812181	94.52
2135.03	41.14194243791761	58.42
2137.01	15.782257549262148	14.22
2138.01	28.819482125040317	22.43
2140.01	19.46026542340379	10.02
2144.01	33.41335196639394	27.42
2145.01	32.90822022748425	53.6
2147.01	28.22497246162329	32.77
2148.01	40.10797872492294	52.870000000000005
2149.01	23.293330178520133	55.68
2150.01	32.750026488826855	29.91
2152.01	42.680913937517786	25.22
2153.01	119.22669533706478	11.25
2153.02	56.293867686528166	37.61
2154.01	270.1164543548189	367.04
2159.01	26.986397074858687	64.61
2160.01	40.3324579614811	30.29
2162.01	13.180195260498351	-4.48
2162.02	70.64316963366308	2.52
2163.01	27.52328648527345	103.9
2163.02	34.04670598512922	26.42
2166.01	18.508749066024414	8.36
2167.01	14.161703637922372	7.930000000000001
2167.03	15.947690522897314	-3.2800000000000002
2168.02	38.703591569205535	74.43
2169.01	13.245433105596314	32.32
2172.01	11.445475591747181	11.68
2172.02	14.418914507109204	-1.54
2173.01	30.331688078212157	62.58
2173.02	19.613658391169743	21.490000000000002
2174.02	31.24977961121134	31.84
2175.01	22.924172200563692	3.31
2175.02	13.826627727835353	3.5
2177.01	52.81269148144859	42.57
2179.01	13.471784921639982	26.19
2180.01	10.482237404894807	18.3
2181.01	19.88028345985585	11.9
2182.01	14.290560402479928	6.43
2183.01	32.222772897781184	62.07
2185.01	30.14247367699758	6.16
2186.01	15.670972755235642	44.04
2189.01	8.708053302132425	6.2
2191.01	15.45022129830624	52.07
2194.01	22.170504601139193	9.31
2194.02	52.803256427847884	32.230000000000004
2195.01	29.020946695304996	31.220000000000002
2195.02	76.78481078434079	47.67
2198.01	25.27165895469627	19.34
2199.01	61.4986535604333	139.79
2201.01	27.044926654807075	11.540000000000001
2204.01	22.45420989227373	20.29
2205.01	14.148395851550557	1.8800000000000001
2209.01	65.8386518497755	86.48
2212.01	21.095904366414047	7.2
2215.01	125.49345841524541	93.48
2216.01	17.05038206298584	13.77
2217.01	225.49411758182075	63.31
2221.01	34.981144657203565	16.87
2226.01	9.483028154628641	17.2
2227.01	26.497293254849684	1.62
2228.01	146.7677452542042	138.37
2229.01	69.65671607269711	125.52
2232.01	16.86979020812245	8.55
2236.01	25.048641597648206	16.35
2237.01	219.2845526313827	8.21
2245.01	22.318098124347667	6.5200000000000005
2250.01	6.060428363761267	13.4
2252.01	20.1274905140874	5.13
2253.01	22.076365172051503	22.96
2256.01	15.310193626958071	34.44
2257.01	35.88277869524613	32.22
2257.02	82.13599223501333	73.29
2259.01	11.916853341719062	-0.74
2263.01	18.44197361852786	3.91
2263.02	34.7485515212401	43.56
2264.01	31.732833688768146	36.46
2271.01	20.905575784398955	0.2
2274.01	31.818829540536324	68.1
2276.01	14.337462234344267	225.66
2278.01	15.613955603460763	9.77
2279.01	28.53132329641978	7.58
2280.01	80.07080795767521	38.12
2283.01	26.582020281283548	25.32
2285.01	28.573008791895653	21.11
2286.01	23.806572885300255	12.99
2287.01	11.7602309198741	13.48
2288.01	18.181596644106367	11.58
2289.01	23.336154127157837	9.61
2289.02	56.245257839271154	130.52
2290.01	2.602526211815695	-7.25
2291.01	38.447064327938705	24.84
2293.01	41.33034615706866	135.79
2294.01	21.9447027086318	3.5300000000000002
2295.01	30.435857432304687	37.89
2296.01	43.598072013833544	29.52
2298.01	27.474282608650828	14.08
2299.01	7.619713092226045	-0.49
2302.01	39.0739913028788	23.66
2303.01	27.639770172980846	124.03
2305.01	25.16413958703196	4.57
2308.01	48.79099175020902	25.34
2309.01	40.292422481063376	46.1
2310.01	11.851984867966252	24.47
2311.01	107.72977441762147	21.830000000000002
2313.01	16.634783605374473	16.490000000000002
2314.01	10.680941892021508	8.17
2315.01	13.994993138944494	-4.7
2316.01	45.78420884559208	146.27
2318.01	34.014041084398194	109.25
2319.01	10.876461855024884	1.23
2321.01	30.026867133654054	12.9
2328.01	35.08972493791323	59.64
2335.01	16.608914872761904	-0.21
2338.01	15.550232326031246	4.72
2342.01	37.90265795244035	26.51
2343.01	18.823783870826297	10.41
2345.01	34.10298207099137	61.5
2346.01	34.76965822569002	47.54
2348.01	35.76831836126058	12.370000000000001
2352.01	26.47135598820611	41.26
2352.02	23.211452029411927	69.17
2358.01	18.890486136534477	0.37
2365.01	18.32082564556943	7.91
2366.01	26.974565223094128	37.44
2369.01	31.160522967551714	29.85
2370.01	19.846452813467284	6.82
2371.01	42.72550320345084	95.14
2373.01	26.566987468397578	8.36
2376.01	18.796004948052648	12.43
2379.01	19.043496702382395	3.5
2386.01	39.26035452146295	68.95
2389.01	45.549294037848746	28.68
2390.01	40.039682119775385	59.32
2397.01	19.961643782732423	18.580000000000002
2400.01	18.199795539012012	15.08
2401.01	26.6901894775925	39.1
2402.01	37.34566754606593	71.67
2403.01	35.561522816727006	59.17
2407.01	47.709369036922034	69.54
2408.01	15.471917156337511	-0.08
2413.01	27.976545519510232	48.27
2414.01	228.83834420304316	17.900000000000002
2414.02	31.314073156786268	3.86
2417.01	21.26210537050534	6.5600000000000005
2418.01	91.58854986358772	127.71000000000001
2419.01	29.41503231603095	18.830000000000002
2422.01	33.87218304620611	19.61
2423.01	25.56221721683244	8.99
2432.01	35.27267768515189	30.14
2433.01	55.97328615698788	141.78
2433.02	32.720544795759665	29.97
2433.03	43.43026731908198	3.2
2433.04	56.32405347115804	53.34
2436.01	22.928797062125778	0.52
2442.01	34.386419804398436	22.54
2444.01	32.04482173989308	39.92
2445.01	95.86773199413427	274.97
2448.01	17.143863723791604	29.1
2449.01	71.05802621253532	250.39000000000001
2450.01	19.50535007891512	5.91
2451.01	92.69157878100954	5.99
2461.01	15.181295176853427	9.09
2462.01	44.71618489237403	66.04
2468.01	49.97937506223982	7.
2469.01	35.254489755842	21.51
2471.01	46.30609887422368	15.3
2474.01	618.1566909718498	25.7
2477.01	12.781308729249004	9.99
2479.01	93.41365167218153	15.15
2481.01	342.47707992889565	364.41
2482.01	43.51808396383952	51.42
2484.01	24.678554954430624	9.59
2487.01	50.921059843599195	56.35
2494.01	52.04642279261732	81.34
2497.01	47.68898033980247	70.28
2503.01	28.039574894818003	19.97
2504.01	30.26981143575652	36.82
2512.01	14.516665368855692	5.11
2513.01	11.40508682244278	7.16
2521.01	27.917343871530665	43.800000000000004
2523.01	36.643566210528284	54.34
2524.01	87.85712944595969	88.62
2525.01	180.0362791719062	20.46
2528.01	9.594584790467083	4.49
2529.01	30.62421880063208	64.16
2529.02	32.7946302492555	29.38
2530.01	30.712576237311662	5.34
2531.01	22.944041303025028	23.32
2533.01	83.3139879932643	131.67000000000002
2535.01	55.440730426869855	80.46000000000001
2536.01	261.4978915575112	19.330000000000002
2538.01	14.767761113794272	-6.21
2541.02	142.098837054317	297.45
2544.01	33.484756773647476	41.2
2553.01	36.92917876957004	11.84
2555.01	28.263624193800386	13.75
2556.01	24.82830739851746	1.25
2560.01	24.46224002481979	-5.34
2563.01	38.150106143317096	20.36
2564.01	55.225789260826645	25.78
2573.01	2.2540621323442243	10.94
2577.01	47.050267249129845	400.36
2578.01	8.385240541806496	2.37
2582.01	29.597694417354024	20.02
2590.02	113.57258262795916	306.73
2592.01	33.14960014390599	0.35000000000000003
2593.01	34.580500834909124	26.28
2594.01	46.52678580560556	15.370000000000001
2598.01	48.566458106187135	68.58
2601.01	22.13382006702695	8.86
2603.01	45.92530149960196	5.89
2613.01	193.2779277987361	64.5
2620.01	21.371918803613376	6.12
2624.01	8.303454788687752	-4.2700000000000005
2626.01	25.155705106395107	4.73
2631.01	39.38782812113453	37.08
2632.01	41.776485070392795	59.49
2634.01	39.988132457043875	29.580000000000002
2635.01	69.72480418963679	68.03
2640.01	351.56707606676963	340.98
2650.01	42.86440661515101	7.930000000000001
2652.01	38.27956481085636	23.36
2660.01	30.160696575121385	8.51
2664.01	28.184866495557745	15.08
2666.01	166.82035159412976	42.02
2672.01	144.81161657154772	68168.75
2672.02	34.121166580154224	5444.29
2674.01	1.62382730336026	-5.
2675.01	1.7224372257262592	3.58
2677.01	9.16623961690854	5.23
2678.01	1.1003957598942744	-1.35
2679.01	3.7891728511902554	93.13
2680.01	1.791720709126188	0.29
2681.01	20.886386288020162	82.23
2682.01	2.726686108525069	-0.31
2683.01	10.513541707950054	1.94
2686.01	362.30028789074424	343.67
2687.01	7.459220193951217	53.32
2687.02	11.480747528154364	31.580000000000002
2688.01	2.323141089356127	5.66
2690.01	2.7739794323145666	1.
2691.01	72.39718299242807	753.53
2693.01	16.593325009763355	94.36
2693.02	12.834539218771344	4.94
2693.03	13.889108129497101	36.62
2694.02	16.37931344355337	65.39
2696.01	13.59908294981066	5.2
2696.02	21.95592190633671	43.03
2698.01	7.043630919888926	-5.69
2703.01	21.2893395815713	1.45
2704.01	6.867545494499216	26.14
2705.01	4.870626070206307	35.72
2706.01	21.187284996411908	246.74
2707.01	13.210301618771634	6.59
2707.03	13.224583976694182	5.48
2711.01	19.79505218305287	52.83
2711.02	29.235089136079466	57.14
2712.01	104.78662071512184	147.13
2714.01	39.511590241380155	66.81
2714.02	62.00262531968302	29.95
2715.01	4.190611889007232	2.82
2715.02	7.535849798750048	9.040000000000001
2715.03	25.685323102194655	66.81
2717.01	5.4144335549996585	60.35
2720.01	41.6077816214467	270.32
2721.01	37.99095455834339	84.33
2722.01	16.152046034213438	26.28
2722.02	26.071950161874593	70.37
2722.04	21.01186966087622	20.29
2728.01	17.938922269138	64.14
2729.01	26.846231714738416	41.15
2732.01	35.40885073694015	61.04
2732.02	49.34382410826989	47.74
2732.03	19.576367698975666	-0.96
2732.04	70.00731105606535	2.48
2733.01	22.64326822012389	83.15
2736.01	17.26768873971665	44.32
2739.01	23.88526227312843	52.52
2743.01	13.578371462374289	23.02
2744.01	9.830791350124127	-2.11
2745.01	39.608705997776674	30.21
2748.01	42.78672174339431	13.4
2750.01	19.238020036350967	-0.13
2751.01	13.247839648419726	10.48
2757.01	10.013118530573925	-1.48
2760.01	13.40826788874857	-3.97
2762.01	16.11132164507846	3.6
2770.01	10.303985492943495	-4.91
2775.01	15.682108543142592	17.87
2779.01	20.9435867369085	-2.62
2785.01	12.519238496057929	18.150000000000002
2786.01	30.007594402879416	16.63
2790.01	25.151869426514565	36.660000000000004
2791.01	40.0563989335338	31.470000000000002
2793.01	6.526868340003605	6.63
2795.01	33.460447210544864	89.04
2806.01	31.065741617556608	17.91
2812.01	37.68909408669614	12.700000000000001
2821.01	8.019197613273185	-6.18
2828.01	44.308260688949204	34.35
2829.01	12.34148969925112	24.46
2830.01	36.63852535484242	27.42
2834.01	28.936929382045786	7.7700000000000005
2837.01	40.59626625972815	69.09
2842.01	3.71946953440574	10.92
2842.02	5.089131275061412	-4.69
2842.03	7.220413231760803	6.41
2848.01	48.377684541080065	114.01
2856.01	24.67474715672354	-0.51
2857.01	27.359626964997418	24.91
2860.01	59.85582239790198	31.88
2862.01	19.100651147454194	8.63
2868.01	22.87214359773087	20.2
2882.01	35.07670561812071	7.74
2883.01	15.239131444638529	10.290000000000001
2898.01	26.625497538218365	5.88
2900.01	34.52715424657391	17.28
2904.01	68.9175885048062	130.12
2906.02	54.6599046046787	0.55
2910.01	23.036897443370766	18.990000000000002
2914.01	51.26346588798548	21.71
2926.01	17.86099502576876	15.84
2926.02	13.582071438138602	9.
2927.01	58.40480721059658	82.78
2931.01	37.644463557621826	28.39
2933.01	10.338564164031977	1.49
2935.01	67.76519710174718	67.46000000000001
2942.01	30.158927450988962	9.26
2942.02	31.737564961872113	2.35
2943.01	12.247608976695462	-7.03
2945.01	13.182023056709191	4.99
2946.01	30.86699702817117	29.78
2958.01	40.5541158531243	69.08
2959.01	24.384846798419712	24.04
2963.01	41.63479126016023	46.15
2964.01	105.13350949829557	36.63
2967.01	48.775757139240454	41.78
2972.02	103.26840222653709	113.03
2975.01	427.1653913813608	22.29
2976.01	14.83508769245724	7.21
2992.01	36.395290437550244	28.92
2996.01	28.397865023408986	3.84
2998.01	22.512113478086782	17.03
3004.01	83.48553201561913	35.730000000000004
3010.01	26.644646369444352	8.370000000000001
3014.01	13.586488377165699	-4.04
3034.01	26.712761884759402	86.22
3045.01	29.81680740489116	7.86
3049.01	24.8037842028734	4.5200000000000005
3053.01	45.10228087569943	13.91
3057.01	33.31644744318599	50.93
3061.02	74.22732287277321	43.11
3066.01	34.58474103964637	9.19
3069.01	58.07362761269087	21.98
3072.01	72.01487198911242	205.71
3086.01	43.396902518295136	-4.04
3093.01	76.66045685529686	63.980000000000004
3109.01	46.86048113626956	141.01
3144.01	17.10855037559443	6.48
3146.01	78.92210750734735	85.93
3147.01	87.90477750990958	84.3
3158.01	18.654963324058755	79.47
3158.02	7.941704048719521	30.330000000000002
3158.03	10.553777722065494	55.85
3158.04	9.324352219521042	34.33
3158.05	5.847526010074329	28.89
3161.01	3.1994744342428163	245.6
3168.01	66.48080243158827	32.79
3202.01	71.17868396589186	41.52
3203.01	28.92562568113521	9.6
3209.01	69.04095163801655	758.24
3214.01	52.576087865877746	56.81
3220.01	11.871898521328347	38.92
3232.01	8.03712561665719	10.9
3237.01	7.679499519496612	1.35
3246.01	4.328144049733388	26.94
3255.01	13.095224523698931	-0.78
3258.01	39.0243345949315	6.63
3259.01	12.514819886098273	-4.0600000000000005
3260.01	22.764841938938158	4.99
3261.01	130.69093679640812	35.47
3263.01	0.8897227678564262	-3.5100000000000002
3266.01	20.2290330444617	-1.1400000000000001
3274.01	18.712829251290778	8.35
3277.01	38.15076815854597	26.5
3278.01	6.546298113847825	-3.12
3279.01	33.39591089101819	41.27
3280.01	21.981127887589967	21.09
3281.01	45.92724432331182	40.99
3282.01	16.607748095808923	2.67
3284.01	53.083775699719105	84.26
3287.01	32.499939319176065	13.450000000000001
3288.01	71.61174992462905	16.39
3296.01	183.17807579199453	17.43
3298.01	16.96064350936386	14.33
3303.01	31.21847890591921	39.74
3305.01	22.360803651009704	2.11
3308.01	32.74366470406265	26.88
3309.01	1.5322739652554755	-3.02
3310.01	35.524306391948635	31.27
3311.01	11.915585814025558	5.21
3313.01	14.014625076940623	7.3
3315.01	47.64096836947195	70.06
3316.01	8.573192053225432	-0.92
3318.02	39.50407328614746	52.74
3319.01	32.12340302096902	41.74
3319.02	37.02686034287629	79.53
3320.01	3.4017355566153977	6.88
3324.01	18.911206455660896	7.41
3335.01	59.5062405974903	61.22
3339.01	85.16387550469419	12.75
3341.01	113.7962170033306	144.09
3343.01	13.339151030146143	-4.96
3345.01	123.77951194308531	395.86
3346.01	35.151748518467464	46.58
3348.01	39.462693906016845	29.650000000000002
3349.01	42.56384036769264	2.65
3357.01	0.21012822456444435	-4.11
3361.01	43.37553563261837	7.8
3363.01	28.32717405159473	91.22
3365.01	29.762928607563477	48.51
3370.01	33.09074355344627	35.74
3371.01	55.206377206072894	89.3
3372.01	41.62187174046365	27.07
3375.01	209.23309991021353	33.1
3379.01	82.49182734850925	186.21
3383.01	51.719313547504925	74.89
3384.02	42.772892274450385	81.04
3385.01	0.35119095888000124	2.86
3386.01	0.20558322059805725	3.86
3391.01	309.91899680012307	158.76
3393.01	77.3004843920075	30.93
3396.01	219.34160946964573	68.46000000000001
3398.02	56.45974325410974	153.96
3403.01	19.895133113303356	-4.09
3404.01	47.82679043707992	0.25
3407.01	30.864413196261864	17.07
3408.01	57.39157087847652	35.160000000000004
3411.01	1.3596906772791326	48.19
3412.01	18.904457945303296	39.1
3414.01	0.26630918943926324	19.61
3415.01	32.60472455607002	27.04
3417.01	74.35826476430886	32.09
3418.01	45.343272826846174	0.96
3419.01	0.2241066375585775	119.93
3421.01	67.35919800318372	16.330000000000002
3423.01	13.07252420202072	9.25
3425.01	40.321281431651386	29.6
3426.01	67.14378855534336	37.04
3428.01	49.89938372896418	1.97
3432.01	42.085462757161125	2.83
3433.01	3.7615221588476557	0.56
3436.01	47.43283954071278	31.23
3439.01	63.79750903325703	84.94
3440.01	47.77841856437497	-3.41
3443.01	174.58387967660357	12.66
3444.02	3.033103556770425	11.38
3445.01	90.48213196282732	54.72
3447.01	77.9424893037986	85.26
3448.01	36.48090837745623	3.85
3449.01	0.4370607872688965	6.23
3451.01	35.87816242171212	22.41
3456.01	31.657151562906538	24.87
3460.01	47.56348754960406	1.27
3465.01	45.50165186770261	70.02
3470.02	48.153914478681095	21.09
3473.01	8.16919316962652	13.08
3474.01	56.73426896722134	17.29
3478.01	42.996307856494774	54.83
3481.01	786.638917573852	198.82
3483.01	141.56719133173428	84.88
3484.01	53.09446122101565	15.68
3486.01	79.22992502291248	18.14
3487.01	0.1550506787037278	15.56
3493.01	85.06888555731163	74.89
3494.01	123.28118672251009	5.42
3496.01	87.67081137647051	395.94
3497.01	10.444788917804612	9.93
3500.01	22.463120826016382	3.68
3506.01	0.526436736304774	350.98
3508.01	41.36449188615719	13.06
3509.01	31.25713178521586	183.6
3573.01	0.13145892494410352	15.16
3583.01	1.4604802931538767	376.79
3602.01	1.7492253047704145	9.540000000000001
3605.01	0.36620733067526995	2.95
3608.01	0.3751263948827599	8.57
3620.01	0.42228358600788535	13.41
3627.02	0.6915442019573265	20.91
3641.01	0.32016489888615474	3.
3652.01	0.45073578543868764	12.61
3660.01	1.275470614919953	-0.18
3663.01	1.0425238431912665	7.07
3674.01	1.1349645556482089	7.61
3678.01	7.503012944508987	569.1800000000001
3680.01	2.0242792292370613	18.86
3681.01	3.541357535324956	-4.17
3681.02	25.090699727792245	67.31
3683.01	7.708722284551758	378.82
3685.01	0.46722920421656705	-1.73
3685.02	24.53584390367727	57.97
3689.01	0.688748999243376	0.48
3690.01	0.6278599458027528	0.74
3692.01	7.093007184593446	5549.71
3696.01	5.211723482802083	-0.45
3709.01	5.688082552335247	-0.47000000000000003
3717.01	18.63621252680774	49.11
3720.01	2.5713341942553156	20.09
3721.01	1.2000292620462645	2.18
3726.01	0.8665297360374348	-2.31
3728.01	0.6156852889196772	10.25
3749.01	1.7808313906293203	38.59
3762.01	20.513055675636327	78.89
3767.01	1.4005889134183684	6.74
3770.01	1.3122104568698025	1.23
3771.01	1.7558517875673856	12.700000000000001
3781.01	5.8871189469522704	10919.44
3782.01	1.9422389157733426	0.66
3783.01	1.0926058191101853	-2.73
3787.01	1.2208120226042616	5.75
3791.02	80.50441873897279	635.74
3794.01	2.9294382695880143	516.5
3801.01	27.193211246891774	8.15
3811.01	1.8157743037934935	-2.74
3815.01	1.3065345231628136	-1.3900000000000001
3823.01	2.704918256965893	-3.04
3835.01	4.418324461162987	17.35
3837.01	1.9142416901054558	-3.8000000000000003
3848.01	7.8639629696912206	31.35
3853.01	8.540577343457189	71.54
3864.01	5.881154460612803	9.13
3864.02	20.59220297724883	15.83
3871.01	1.8413254104846473	22.84
3876.01	5.725786115936288	9.4
3886.01	47.80675419483654	1529.89
3889.01	48.48042368850498	3.8200000000000003
3890.01	12.146451623107598	-1.1400000000000001
3891.01	10.31122016390526	1.9100000000000001
3893.01	10.798982959865544	74.13
3901.01	17.216252742801043	-2.14
3908.01	29.616464357223702	13.24
3913.01	2.467533804448698	11.52
3916.01	5.657317517947332	3.84
3923.01	9.810950075831224	16.44
3925.01	6.774391864703717	-0.67
3925.02	19.299404719055882	33.51
3925.03	30.10076341706461	6.8500000000000005
3933.01	7.43857255242054	9.84
3943.01	25.075938099368425	30.63
3947.02	152.0494011815955	203.64000000000001
3966.01	32.265909877134845	18.46
4004.01	19.23038524720991	61.46
4005.01	50.473671723502825	5.67
4007.01	102.0918058806405	238.71
4009.01	24.185603044455135	-3.06
4011.01	29.039564188621714	39.83
4014.01	83.0329561644032	10.8
4015.01	9.106860959130968	-3.0100000000000002
4016.01	17.34596705046399	-1.9100000000000001
4021.01	25.99611559143077	57.09
4024.01	12.116642554809456	3.25
4036.01	19.908500634380836	-3.19
4037.01	185.79612744583537	88.89
4051.01	8.775651344561089	-3.7
4054.01	9.004393807314665	-4.8100000000000005
4060.01	105.1087489063571	68.
4066.01	68.67749742360391	200.43
4067.01	6.560466331842358	-1.6500000000000001
4068.01	25.35360586175727	28.27
4069.01	15.6415350385953	4.22
4076.01	40.63566562498269	4.09
4084.01	29.45928748255137	-1.59
4087.01	27.82362947754437	-1.51
4091.01	40.11412592252059	0.64
4092.01	51.4344143416743	75.91
4120.01	130.73455166794054	32.94
4121.01	28.309273805952643	0.01
4123.01	64.42460228813646	9.41
4127.01	20.931644567552347	27.45
4150.01	74.76442318455352	56.050000000000004
4152.01	16.03382509765088	35.84
4189.01	34.50409780479091	7.0200000000000005
4192.01	35.106136304486185	27.7
4202.01	308.58397632510975	22.63
4204.01	61.76893596514485	102.75
4215.01	85.06142208197981	83.22
4226.01	58.822404324534844	22.69
4235.01	20.374428214319014	36.5
4242.01	83.82816485589096	14.42
4245.01	92.7979596005558	141.04
4253.01	13.051376920607247	8.9
4257.01	130.0982576745032	181.33
4269.01	40.55913004582394	18.55
4276.01	116.68283814863403	114.39
4303.01	37.265698248310784	1.43
4307.01	126.66909563586806	29.22
4313.01	10.983461787008443	9.21
4318.01	40.756891683823035	52.43
4343.01	81.25223283054652	50.64
4353.01	64.97372533469887	20.52
4356.01	36.35131390614142	-4.72
4361.01	13.025701304138881	3.69
4363.01	19.604043619525967	44.27
4367.01	25.429043960177808	5.89
4371.01	93.31707702989932	40.57
4384.01	114.54621227984994	3.04
4391.01	108.81157734644816	104.60000000000001
4399.01	39.56894870730684	0.49
4427.01	25.20881480855795	-3.38
4446.01	22.80275182718888	-2.57
4450.01	29.442609569442226	2.43
4457.01	83.56067048590447	29.54
4463.01	111.39332007821221	120.81
4466.01	275.87458977045327	3.93
4480.01	33.21443300168764	44.550000000000004
4491.01	99.09672889536256	57.13
4496.01	85.01962205957926	6.88
4498.01	94.71549138086631	21.63
4500.02	42.48833028380103	28.77
4519.01	53.88307589636309	60.4
4526.01	80.47069393014597	8.870000000000001
4548.01	113.26412814265892	77.55
4550.01	33.67216389683611	4.38
4556.01	112.72045632489377	128.61
4561.01	22.82060491912862	9.51
4570.01	48.68989966250588	64.76
4571.01	70.09792750192044	49.99
4575.01	122.50645922842656	33.52
4577.01	32.69910750021896	0.26
4586.01	17.004297370699533	-1.87
4626.01	105.5668869376267	28.34
4630.01	654.0286174662062	123.41
4632.01	27.637056475109613	4.69
4636.01	81.046736851457	183.11
4647.01	105.91595505471584	94.97
4659.01	86.08362601250441	26.12
4667.01	70.4125862356654	14.46
4670.01	19.11731176280736	11.88
4680.01	48.749087069948715	1.97
4706.01	365.5421800177874	51.88
4715.01	77.14275768360586	18.88
4717.01	90.75245906189193	-1.04
4742.01	64.56446067523372	9.18
4743.01	16.431113976987334	16.03
4745.01	35.5139947462531	-4.34
4747.01	85.99056618964448	38.08
4763.01	78.84215211907816	36.34
4771.01	40.0258687845583	6.51
4774.01	40.62676290225913	3.38
4801.01	47.634770946928604	8.67
4810.01	71.48049546425449	46.56
4811.01	96.73071757626327	137.09
4829.01	25.269456025649507	-0.23
4886.01	13.191949494130052	6.44
4890.01	194.61738375710436	134.63
4921.01	133.42828900827172	321.06
4927.01	230.03401680199448	26.98
4928.01	2.259103051645284	146.18
4935.01	240.98580433223415	1099.5
4938.01	100.63779174263658	26.240000000000002
4940.01	68.40395214459767	93.98
4942.01	105.85959315035399	167.69
4956.01	135.11328672350646	278.72
4963.01	182.73341151067814	892.03
4966.01	9.454954499805869	101.76
4971.01	49.921253008086424	3.89
4975.01	14.652549817514076	5.4
4983.01	69.64657206832996	43.39
4984.01	106.07484304377216	106.15
4997.01	171.90895387485324	45.14
5000.01	62.69097156164451	2.5
5003.01	66.64737614994391	55.050000000000004
5004.01	124.95299109570593	19.73
5008.01	48.27533394239923	-4.64
5019.01	226.25756113538273	352.67
5029.01	569.55677394569	169.9
5033.01	56.52417847921856	11.22
5041.01	19.85897708039914	11.41
5044.01	43.87735958634299	0.71
5046.01	45.900394599762485	35.85
5048.01	18.880270045562526	-2.02
5050.01	161.09855577849984	189.73
5051.01	33.14148296853588	-4.92
5052.01	37.92494874221273	98.22
5056.01	26.789582457340213	-1.84
5060.01	471.040678230236	49.88
5064.01	101.53408462681296	-2.37
5066.01	73.5494235544691	12.34
5071.01	2.5754855328671447	-4.11
5078.01	52.30776800144008	95.87
5092.01	10.67389179906841	-4.8100000000000005
5098.01	64.13042774282424	30.
5099.01	247.05371085963841	6.21
5102.01	75.37561173833727	182.39000000000001
5106.01	49.896443011533066	6.75
5107.01	20.631944523841895	-1.99
5109.01	428.50151918416935	32.4
5110.01	36.534434233148545	4.95
5119.01	22.022468082683634	-4.01
5120.01	154.69669906045414	80.64
5123.01	221.0137347594576	-1.7
5124.01	13.151827481585457	-4.11
5127.01	0.6032511544811234	10.38
5128.01	2.518745845310855	3.65
5139.01	224.0555098621065	47.910000000000004
5142.01	13.741024464025926	-3.22
5158.01	80.9026548275837	13.49
5164.01	30.47264032429114	14.290000000000001
5170.01	14.526329166568283	-4.8500000000000005
5176.01	35.30209934032418	18.37
5181.01	84.80229441364762	-0.16
5186.01	39.29195302126072	-1.94
5187.01	6.392444780718551	178.62
5192.01	175.89773581729605	30.970000000000002
5193.01	8.575293682236774	-4.5600000000000005
5194.01	134.18824953246062	15.85
5198.01	51.115207633039134	13.59
5208.01	220.3811353790428	57.33
5210.01	287.68442787448555	133.9
5215.01	160.89177545845257	45.28
5219.01	230.3185416906601	405.6
5220.01	3.238284589558788	31.810000000000002
5224.01	34.111619645448435	-1.59
5226.01	575.5539422140088	14.76
5234.01	135.88434627267492	-1.72
5235.01	124.6220912111922	19.44
5240.01	13.405339881360115	12.44
5245.01	4.719828508716724	137.12
5248.01	4004.8832855172814	752.89
5254.01	175.92263297787477	-0.48
5257.01	268.0907081319116	6.62
5276.01	75.87935552033852	2.79
5279.01	129.34967296086515	22.650000000000002
5289.01	1387.4954350404807	223.14000000000001
5300.01	316.1819141594763	215.84
5304.01	81.81952487644679	16.46
5309.01	131.0557951572256	9.09
5314.01	47.469168402081515	11.19
5321.01	1457.2349395338472	97.76
5324.01	7.4185068261521	-4.65
5329.01	5.996680876538846	0.15
5336.01	64.22912219584072	4.36
5340.01	36.56150191906187	-1.6500000000000001
5345.01	54.49969672924575	95.53
5358.01	77.90966410828912	43.45
5361.01	30.81067357066745	19.12
5368.01	42.9087639561343	2.2
5372.01	1136.563921297397	328.63
5374.01	125.21741036908921	28.09
5375.01	26.290949918474382	-2.75
5377.01	31.492869165002745	14.67
5384.01	7.249111607551375	14.1
5387.01	263.6778538119645	5.72
5388.01	153.07184637838037	28.55
5390.01	69.07732027727518	25.91
5401.01	17.27699636694941	-1.78
5403.01	4.564844183123837	82.79
5409.01	3.516513234595075	-3.75
5420.01	45.40219924741149	109.9
5426.01	269.1165519637657	13.73
5433.01	22.437175913343133	-1.95
5437.01	39.27985452802838	0.9
5440.01	122.12358823410929	67.33
5441.01	173.1311427520538	591.39
5450.01	63.49565573519615	0.19
5453.01	471.2797656118998	361.37
5458.01	37.151454568748214	3.18
5459.01	46.34021116441927	12.17
5461.01	268.39787077045634	88.87
5472.01	71.56707641685509	48.34
