

    0.164793510438616443E-03   -0.120046380812196745E+03   -0.372711104506098501E+01    0.272704378835060405E-03    0.231491736109493985E+03    0.842740888293082094E+03    0.280959897988413143E+00    0.130072024836369760E+00    0.259355162945877339E+03    0.313266282778199184E+03    0.328543426152337190E+02    0.373421170886276244E+02    0.160883372301380319E+03    0.506188492516800648E+00
    0.164731733333364294E-03   -0.120046450256292118E+03   -0.389882084684316599E+01    0.306307711834585220E-03    0.242916811819465437E+03    0.841208299842305223E+03    0.228245289533265588E+00    0.121201872696309818E+00    0.281109417549087425E+03    0.331339537359679866E+03    0.301051949281706541E+02    0.285502133247744254E+02    0.160881891707314026E+03    0.505959058628303926E+00
    0.164675960546365000E-03   -0.120046592343268770E+03   -0.354816973643353295E+01    0.216650153728176491E-03    0.220220735253448112E+03    0.847513534943920263E+03    0.375010965311420141E+00    0.146862440740817668E+00    0.247084457293492136E+03    0.298919199039711032E+03    0.297876730122624203E+02    0.308943553479254433E+03    0.160884606242977867E+03    0.505698044538048896E+00
    0.164643021777363918E-03   -0.120047011596150668E+03   -0.386783023991631403E+01    0.226466042275771056E-03    0.210544741267116819E+03    0.846186461013232133E+03    0.411226380560953120E+00    0.115371192604358241E+00    0.236548495848216533E+03    0.289088072645512909E+03    0.763649934312084184E+02    0.238616577935222921E+03    0.160886168053978537E+03    0.505703757844294444E+00
    0.164667884167238597E-03   -0.120048132925401134E+03   -0.378190113540972606E+01    0.174329001041278206E-03    0.203455381172871796E+03    0.841665858408718236E+03    0.538801746427638450E+00    0.141297338578124737E+00    0.250908266996368127E+03    0.299245256941801927E+03    0.160143332975080170E+03    0.213145004836189628E+03    0.160885060235232459E+03    0.506433285636466834E+00
    0.164631861471693585E-03   -0.120048514694492880E+03   -0.404861880523060780E+01    0.270135075809192706E-03    0.233165201775345878E+03    0.845155275015710799E+03    0.258894786434375801E+00    0.126389732909177127E+00    0.269650555999434573E+03    0.317330447744840797E+03    0.130891218333021406E+02    0.306994155072943897E+03    0.160883234398200329E+03    0.506306755336564551E+00
    0.164595885574576986E-03   -0.120048896936477504E+03   -0.392758254348167934E+01    0.216877339148857575E-03    0.220476472164137562E+03    0.853358504940098783E+03    0.435589855447436891E+00    0.142218055116161396E+00    0.254009045926549049E+03    0.308378065660161553E+03    0.117154889840869274E+03    0.476669713297781215E+02    0.160884541307551444E+03    0.505558484882996262E+00
    0.164559103043912996E-03   -0.120049269279367010E+03   -0.350442588912576669E+01    0.222289455493708614E-03    0.220458262142757889E+03    0.843433096754504618E+03    0.452929059968115499E+00    0.130417454142117334E+00    0.262032084468376922E+03    0.323206572605315330E+03    0.164587182716704120E+03    0.224656752116246906E+03    0.160884662406085141E+03    0.505424713019443916E+00
    0.164517051640257321E-03   -0.120049577470751757E+03   -0.392829109229455886E+01    0.243607054632989200E-03    0.217819735673827267E+03    0.839118340942749342E+03    0.337358716174894546E+00    0.131130763399496059E+00    0.245004119586812038E+03    0.302916256269994904E+03    0.139073940465872056E+03    0.272995759023052749E+02    0.160884784872454787E+03    0.506615438410524921E+00
    0.164521618993554946E-03   -0.120050452330694554E+03   -0.411905664714540798E+01    0.293147620770757122E-03    0.226974153668816172E+03    0.838741770438666776E+03    0.250196103068445308E+00    0.118388301764423609E+00    0.259614472936698689E+03    0.316039319083740736E+03    0.669833452194230858E+02    0.229304397999435679E+03    0.160884148969155518E+03    0.505907675203998819E+00
    0.164637400150084186E-03   -0.120052678660668363E+03   -0.380757515977128547E+01    0.256097796091981993E-03    0.231182048237737263E+03    0.835116389293311499E+03    0.295882550979059467E+00    0.129140052262531640E+00    0.263198086510072415E+03    0.311475940588072717E+03    0.831714696096194643E+02    0.184552957099319798E+03    0.160883598413079568E+03    0.505885571944968304E+00
    0.164647797748165077E-03   -0.120053624302083136E+03   -0.403882204087905450E+01    0.306301689354160269E-03    0.236400857525930206E+03    0.843279036702426424E+03    0.246325086807491128E+00    0.125730394016985603E+00    0.262313002876489179E+03    0.315750986951820039E+03    0.560604290483209766E+02    0.344052588045140112E+03    0.160882714894343508E+03    0.505982134803557693E+00
    0.164591491719448589E-03   -0.120053759564179657E+03   -0.346300779585592666E+01    0.335476555291590512E-03    0.252372355070605863E+03    0.845573392774646550E+03    0.195064569526645887E+00    0.127698643566272585E+00    0.289566501942688149E+03    0.340017938478920428E+03    0.124869916536568546E+02    0.181904503515046770E+03    0.160880252408365209E+03    0.506309402803786224E+00
    0.164539435579730248E-03   -0.120053946250883286E+03   -0.421417780169497558E+01    0.185505180024578259E-03    0.217042314153010949E+03    0.840502367068041849E+03    0.427150479985231979E+00    0.153866136271216342E+00    0.254031527157799246E+03    0.300070768323987693E+03    0.137022363312178982E+03    0.194684334834325114E+03    0.160884375742157005E+03    0.506542700968804271E+00
    0.164593616567878175E-03   -0.120055424056351058E+03   -0.381969437630635422E+01    0.263147727537917043E-03    0.212070186698350795E+03    0.842555515247793096E+03    0.402879217405752388E+00    0.112573159020226715E+00    0.242443007609019332E+03    0.299710436073520384E+03    0.146169017202050867E+03    0.223705916151347935E+03    0.160885578641250362E+03    0.506333499452410130E+00
    0.164558234715217998E-03   -0.120055813416643730E+03   -0.401536223100693679E+01    0.260069033280366994E-03    0.241911888907141133E+03    0.849835189401735079E+03    0.275077942346397541E+00    0.140463945656012168E+00    0.280677549253215375E+03    0.324782008186817052E+03    0.506556115092128394E+02    0.832445885999977264E+00    0.160882286809062151E+03    0.506242731625332176E+00
    0.164496107690078946E-03   -0.120055877533944482E+03   -0.363936290130364792E+01    0.464290921988259680E-03    0.247216736449065110E+03    0.837230771376748294E+03    0.155169083793799456E+00    0.106293101083677288E+00    0.273288414868690211E+03    0.334169038676789626E+03    0.519010711967439775E+02    0.274122032566543510E+02    0.160879800692307299E+03    0.505747882197521537E+00
    0.164456606529731142E-03   -0.120056216543976007E+03   -0.346663009980080883E+01    0.351395065532455770E-03    0.234993189960199516E+03    0.841337829237975939E+03    0.230090908425272328E+00    0.125264287572941252E+00    0.264207839807508719E+03    0.319432300284549740E+03    0.846362210625946148E+02    0.207648588137130758E+03    0.160882786108686560E+03    0.506579091417391991E+00
    0.164466328551501293E-03   -0.120057154108880056E+03   -0.352990429204802725E+01    0.252837931892451557E-03    0.238295809572656850E+03    0.838368414980944181E+03    0.314796211280089333E+00    0.130640382511123337E+00    0.280118627617370748E+03    0.322875735836553474E+03    0.715919486600015347E+02    0.167337898043084465E+03    0.160882953717647439E+03    0.505904061761487056E+00
    0.164399135674891429E-03   -0.120057156176335937E+03   -0.369373525006985126E+01    0.381297893267225493E-03    0.249897342935302078E+03    0.837373777531153564E+03    0.158126327082941331E+00    0.110281757385794932E+00    0.288386730680477683E+03    0.343227050261829504E+03    0.509341723565364219E+02    0.218356063263470588E+03    0.160880354885345213E+03    0.505915974663140311E+00
    0.164380174063295293E-03   -0.120057744821616495E+03   -0.377893735765827543E+01    0.501842853326036308E-03    0.256457010329324589E+03    0.847164628258523635E+03    0.155278723107241723E+00    0.116319576375589345E+00    0.276597561043670567E+03    0.344178174910741802E+03    0.240695362993811095E+02    0.326842473189092686E+03    0.160877242031238580E+03    0.505693945983098803E+00
    0.164329426698487421E-03   -0.120057946623630713E+03   -0.425384061766128330E+01    0.258075424065301237E-03    0.218902505745255041E+03    0.838645598393597652E+03    0.352646708854239543E+00    0.104607097610998914E+00    0.255195785279268222E+03    0.309903570464380380E+03    0.130490452473353855E+03    0.438897681083996787E+02    0.160884894845870576E+03    0.506570925533835759E+00
    0.164298911224250953E-03   -0.120058394531569817E+03   -0.347578513364763975E+01    0.298458903145058232E-03    0.215261419950308749E+03    0.832350478187042313E+03    0.285073231771028668E+00    0.115873023230308417E+00    0.241905119550941180E+03    0.296342903242131626E+03    0.119730535484834164E+03    0.348739164694393594E+03    0.160885974876862406E+03    0.506257755826328149E+00
    0.164252015857997057E-03   -0.120058642932168539E+03   -0.352881615734107124E+01    0.238826163142282541E-03    0.207539631521571124E+03    0.847293617852323564E+03    0.408455826676439537E+00    0.114721234438906500E+00    0.239777073160386834E+03    0.307540567806466811E+03    0.145111782088760577E+03    0.219123576904319492E+03    0.160885850984503207E+03    0.505735489445697017E+00
    0.164196430111264257E-03   -0.120058785319073692E+03   -0.335558713602840886E+01    0.334254245585099106E-03    0.239027781242713274E+03    0.846041922467482436E+03    0.231872321652666913E+00    0.123389698813998638E+00    0.264177829755786206E+03    0.323763051739211505E+03    0.582974942752120810E+02    0.228698168836070892E+03    0.160882303723772651E+03    0.506273183127107007E+00
    0.164286864144529322E-03   -0.120060705886885046E+03   -0.383701835038129868E+01    0.357789088159662255E-03    0.222690161931706626E+03    0.837859214254203380E+03    0.238591650753929713E+00    0.116956180668448123E+00    0.246343489238454652E+03    0.304340652593656898E+03    0.955219368932084194E+02    0.179309308924500002E+02    0.160884919894938605E+03    0.506338062052902438E+00
    0.164240323476244827E-03   -0.120060958564871711E+03   -0.381114108796795481E+01    0.466047553172096269E-03    0.246529706367748616E+03    0.842571981755434763E+03    0.148289656796523450E+00    0.110107202144793276E+00    0.272878139440611051E+03    0.330188302431672355E+03    0.715477670097572513E+02    0.342912341081845909E+03    0.160879919024342882E+03    0.506355576640719840E+00
    0.164253924970633752E-03   -0.120061943523523084E+03   -0.372851869303997097E+01    0.378625577448824760E-03    0.220001334810404700E+03    0.842233375667230121E+03    0.248348086089302533E+00    0.813300754671885534E-01    0.235982789072397253E+03    0.318860133372639666E+03    0.115359109316639092E+03    0.225623810169726028E+03    0.160885355551786375E+03    0.505578288888279936E+00
    0.164197123606175900E-03   -0.120062071111543389E+03   -0.330247075260569556E+01    0.220144628369869401E-03    0.226193756026096537E+03    0.841836221049343862E+03    0.345832485240812670E+00    0.134099967717670326E+00    0.256162940583852844E+03    0.306811489669426862E+03    0.567388777889809930E+02    0.326211875897440677E+03    0.160884278515342316E+03    0.505311970172810820E+00
    0.164266547150397705E-03   -0.120063735881351249E+03   -0.371918586587289157E+01    0.314400792994567037E-03    0.238891732858142575E+03    0.834150814006148721E+03    0.246399485708041543E+00    0.126090568565612293E+00    0.276929568013401422E+03    0.322415769434994445E+03    0.590785328709031532E+02    0.207067011423757805E+03    0.160882376453742751E+03    0.506274901793607790E+00
    0.164219398374607534E-03   -0.120063981083218366E+03   -0.371867664156653044E+01    0.203124007415376204E-03    0.224659520376403691E+03    0.839470348890495188E+03    0.364645468999576783E+00    0.146327070554659627E+00    0.263381320072918470E+03    0.305743948454994666E+03    0.838569274004541541E+02    0.354562928075418029E+03    0.160884177878756503E+03    0.506139427110751883E+00
    0.164192560567100648E-03   -0.120064473539771825E+03   -0.438036867801065455E+01    0.226450071129282967E-03    0.215237491218568692E+03    0.848021393160558773E+03    0.408722774538644917E+00    0.123980436567989807E+00    0.245310704742441857E+03    0.307061563628396925E+03    0.118911758584855207E+03    0.475660129351941166E+02    0.160885222406186500E+03    0.505562882394600344E+00
    0.164150689123210649E-03   -0.120064782782551433E+03   -0.338489745721552637E+01    0.179371351590606890E-03    0.222500217005044476E+03    0.837953977347242471E+03    0.406736149609992104E+00    0.147263807347654568E+00    0.259741992250361193E+03    0.306595758845265095E+03    0.322832140913024261E+02    0.603350243343624584E+02    0.160884273030259862E+03    0.505627954877165164E+00
